frame_index,timestamp,object_id,label,x_pixel,y_pixel,object_number,x_m,y_m,inside_pool
160,6750000,6,Object 7,668.0,357.5,7,3.2509366046853296,9.821498204621793,True
161,6791666,6,Object 7,668.0,357.0,7,3.2436798621370735,9.801179636188303,True
162,6833333,6,Object 7,668.0,356.5,7,3.2364144380034987,9.780836759687629,True
163,6875000,6,Object 7,668.5,357.0,7,3.237626752709496,9.80222601146237,True
164,6916666,6,Object 7,670.0,357.0,7,3.219464830664024,9.805365585657297,True
165,6958333,6,Object 7,672.0,357.0,7,3.1952428807611946,9.809552731085816,True
166,7000000,6,Object 7,673.5,358.0,7,3.191661962158185,9.853308929262415,True
167,7041666,6,Object 7,674.0,358.5,7,3.1928977027239593,9.874627579692545,True
168,7083333,6,Object 7,675.0,360.5,7,3.2098914268708985,9.957567106452492,True
169,7125000,6,Object 7,675.0,360.5,7,3.2098914268708985,9.957567106452492,True
170,7166666,6,Object 7,676.0,361.0,7,3.2050847497911312,9.979814483786187,True
171,7208333,6,Object 7,676.5,361.5,7,3.206308789216464,10.000990044779485,True
172,7250000,6,Object 7,677.0,362.5,7,3.2147711950424926,10.042221408440772,True
173,7291666,6,Object 7,676.5,362.0,7,3.21355329924395,10.021093331225908,True
174,7333333,6,Object 7,676.0,362.0,7,3.2195747109526853,10.020044810917767,True
175,7375000,6,Object 7,676.5,359.5,7,3.177244337252996,9.920337108830328,True
176,7416666,6,Object 7,676.5,359.5,7,3.177244337252996,9.920337108830328,True
177,7458333,6,Object 7,677.0,359.0,7,3.1639115887099254,9.901161750244569,True
178,7500000,6,Object 7,677.5,359.0,7,3.157866202559007,9.90220986253847,True
179,7541666,6,Object 7,680.0,359.0,7,3.127632806516256,9.907451544920306,True
180,7583333,6,Object 7,684.5,359.5,7,3.080535220559056,9.937116199747717,True
181,7625000,6,Object 7,686.0,359.5,7,3.062389981374975,9.940264409848227,True
182,7666666,6,Object 7,689.5,359.5,7,3.0200359955057845,9.947612852310607,True
183,7708333,6,Object 7,688.5,361.0,7,3.0542286129309923,10.006045325911954,True
184,7750000,6,Object 7,691.0,361.0,7,3.0240251703423,10.01129709591408,True
185,7791666,6,Object 7,692.5,362.0,7,3.0206420571010923,10.05468534665991,True
186,7833333,6,Object 7,693.5,361.5,7,3.0011951485743342,10.036681044960027,True
187,7875000,6,Object 7,695.0,362.0,7,2.990460017378526,10.059941004821296,True
188,7916666,6,Object 7,696.5,363.0,7,2.9871163166785037,10.103237294588242,True
189,7958333,6,Object 7,696.5,363.0,7,2.9871163166785037,10.103237294588242,True
190,8000000,6,Object 7,697.5,363.0,7,2.975053336440257,10.105340879839162,True
191,8041666,6,Object 7,697.5,363.5,7,2.9824331986891663,10.125376259826481,True
192,8083333,6,Object 7,697.5,363.5,7,2.9824331986891663,10.125376259826481,True
193,8125000,6,Object 7,697.5,364.0,7,2.98980429225452,10.145387833962,True
194,8166666,6,Object 7,697.0,364.0,7,2.995828306702371,10.144335832845728,True
195,8208333,6,Object 7,697.0,363.0,7,2.981085040810203,10.104289049851884,True
196,8250000,6,Object 7,696.0,362.0,7,2.978384196170793,10.062043791407925,True
197,8291666,6,Object 7,696.0,362.0,7,2.978384196170793,10.062043791407925,True
198,8333333,6,Object 7,696.0,362.0,7,2.978384196170793,10.062043791407925,True
199,8375000,6,Object 7,695.5,362.0,7,2.984422321486084,10.060992360726486,True
200,8416666,6,Object 7,695.0,362.0,7,2.990460017378526,10.059941004821296,True
201,8458333,6,Object 7,695.0,362.5,7,2.997838183323414,10.080023684038458,True
202,8500000,6,Object 7,694.5,361.5,7,2.989114186178509,10.038783204668666,True
203,8541666,6,Object 7,694.0,362.5,7,3.0099045784591594,10.077921020221748,True
204,8583333,6,Object 7,694.0,363.5,7,3.0246192116086714,10.118014415763627,True
205,8625000,6,Object 7,694.0,365.0,7,3.046625691172187,10.177976120595767,True
206,8666666,6,Object 7,693.5,364.5,7,3.045316095920109,10.156961051137756,True
207,8708333,6,Object 7,693.5,365.0,7,3.0526390513701487,10.176924473950672,True
208,8750000,6,Object 7,694.5,366.5,7,3.062551652265652,10.238776739260835,True
209,8791666,6,Object 7,694.5,367.0,7,3.06984758773688,10.258645887813916,True
210,8833333,6,Object 7,695.0,367.5,7,3.071139757714891,10.279543729482457,True
211,8875000,6,Object 7,695.0,370.0,7,3.1074663030711056,10.378421196173518,True
212,8916666,6,Object 7,695.0,371.0,7,3.1219370022022757,10.417809088892415,True
213,8958333,6,Object 7,694.0,372.0,7,3.148295415020199,10.454998619998488,True
214,9000000,6,Object 7,693.0,373.0,7,3.174588172362861,10.492095516682431,True
215,9041666,6,Object 7,692.5,374.5,7,3.202024617884074,10.549673527776509,True
216,9083333,6,Object 7,691.0,373.0,7,3.1983933141235457,10.487885123455834,True
217,9125000,6,Object 7,690.5,372.5,7,3.1971802032317536,10.467243450048423,True
218,9166666,6,Object 7,690.5,375.5,7,3.2400344278602793,10.58443474709854,True
219,9208333,6,Object 7,688.5,378.5,7,3.306221556577247,10.696593393486394,True
220,9250000,6,Object 7,689.0,379.0,7,3.307366196452602,10.716961895199264,True
221,9291666,6,Object 7,689.0,379.0,7,3.307366196452602,10.716961895199264,True
222,9333333,6,Object 7,691.0,376.5,7,3.2483281783723106,10.624368531157533,True
223,9375000,6,Object 7,688.0,379.0,7,3.3191737142709257,10.714856207086056,True
224,9416666,6,Object 7,688.5,378.0,7,3.299164719241044,10.677255211570705,True
225,9458333,6,Object 7,689.0,377.5,7,3.2861845808693704,10.658947130993315,True
226,9500000,6,Object 7,689.5,377.0,7,3.2731883561292223,10.640616361094606,True
227,9541666,6,Object 7,690.0,377.0,7,3.267268769981701,10.641669148614906,True
228,9583333,6,Object 7,685.5,379.0,7,3.3486853117051165,10.709593270296537,True
229,9625000,6,Object 7,685.5,379.5,7,3.355703584985525,10.728886021419141,True
230,9666666,6,Object 7,685.0,382.5,7,3.4035174097961582,10.843119124620582,True
231,9708333,6,Object 7,685.0,383.0,7,3.4104750934945516,10.862255305544348,True
232,9750000,6,Object 7,685.5,384.5,7,3.4254389481542433,10.920583744249965,True
233,9791666,6,Object 7,685.5,385.0,7,3.4323680584211655,10.939631392373615,True
234,9833333,6,Object 7,685.5,383.5,7,3.4115566076986723,10.882422143994772,True
235,9875000,6,Object 7,684.5,384.5,7,3.4371601734728063,10.91847789453047,True
236,9916666,6,Object 7,683.5,385.0,7,3.4557943542155853,10.935419788160925,True
237,9958333,6,Object 7,684.0,386.5,7,3.470645026615,10.993482949634208,True
238,10000000,6,Object 7,689.0,382.5,7,3.356502826791821,10.85154322643924,True
239,10041666,6,Object 7,688.0,382.0,7,3.3612712030136844,10.83027802137581,True
13,625000,7,Object 8,422.5,279.0,8,5.2336178790684995,5.813882133545123,True
14,666666,7,Object 8,420.5,279.0,8,5.25950172371151,5.809970559812555,True
15,708333,7,Object 8,418.0,276.5,8,5.25909445442159,5.681821257769386,True
16,750000,7,Object 8,415.5,277.0,8,5.298081565023737,5.701658012862519,True
17,791666,7,Object 8,414.5,276.5,8,5.304510096785081,5.674992792563545,True
18,833333,7,Object 8,409.0,275.0,8,5.356316371787955,5.589946074172419,True
19,875000,7,Object 8,402.5,275.5,8,5.4471507174854015,5.6021005015139345,True
20,916666,7,Object 8,397.0,274.5,8,5.505615090551512,5.541774798282609,True
21,958333,7,Object 8,393.0,273.5,8,5.544709784420167,5.484253457897475,True
22,1000000,7,Object 8,390.0,273.0,8,5.5772727186633215,5.453511508521509,True
23,1041666,7,Object 8,387.0,271.5,8,5.597123040899077,5.372738999845252,True
24,1083333,7,Object 8,385.0,271.5,8,5.623131702312198,5.368868647675453,True
25,1125000,7,Object 8,382.5,272.0,8,5.661964895630689,5.389048038162958,True
26,1166666,7,Object 8,379.5,270.5,8,5.681975329703133,5.308106403128267,True
27,1208333,7,Object 8,377.0,269.0,8,5.6955395474812045,5.227850006912934,True
28,1250000,7,Object 8,376.5,267.5,8,5.683041702842504,5.151162793870731,True
29,1291666,7,Object 8,376.5,267.5,8,5.683041702842504,5.151162793870731,True
30,1333333,7,Object 8,378.0,268.5,8,5.676164605560396,5.204570146411136,True
31,1375000,7,Object 8,378.0,268.0,8,5.669813382285733,5.179328183131892,True
32,1416666,7,Object 8,378.5,266.5,8,5.644170420262386,5.104366745988622,True
33,1458333,7,Object 8,380.0,265.5,8,5.6117354286760746,5.056470739731886,True
34,1500000,7,Object 8,382.5,264.5,8,5.566084740379443,5.010361584024189,True
35,1541666,7,Object 8,384.0,263.5,8,5.5334422056332375,4.962189650171307,True
36,1583333,7,Object 8,387.0,261.5,8,5.4678754783419885,4.865430128443573,True
37,1625000,7,Object 8,391.5,261.0,8,5.401913947480858,4.848357227323508,True
38,1666666,7,Object 8,394.5,261.0,8,5.362284146585692,4.854123505663896,True
39,1708333,7,Object 8,396.0,261.0,8,5.342462207864401,4.857007668928191,True
40,1750000,7,Object 8,401.0,260.0,8,5.262965758396657,4.8150686291133935,True
41,1791666,7,Object 8,406.0,259.5,8,5.189959007863395,4.798853395239338,True
42,1833333,7,Object 8,407.5,259.0,8,5.163281626225442,4.775869931400123,True
43,1875000,7,Object 8,409.5,258.5,8,5.129917228404522,4.753812085638962,True
44,1916666,7,Object 8,411.5,257.0,8,5.082804632786443,4.679731832808782,True
45,1958333,7,Object 8,415.0,256.5,8,5.029266402640524,4.660411297304404,True
46,2000000,7,Object 8,418.5,256.0,8,4.975626982814636,4.641054245112806,True
47,2041666,7,Object 8,421.0,256.0,8,4.942227494752412,4.645860382717891,True
48,2083333,7,Object 8,423.5,255.5,8,4.901822608477471,4.6245444353322815,True
49,2125000,7,Object 8,427.0,255.5,8,4.854989169655785,4.631276130135319,True
50,2166666,7,Object 8,428.5,255.5,8,4.834909695631377,4.634162292124244,True
51,2208333,7,Object 8,430.0,253.5,8,4.7865160006124725,4.532182652179871,True
52,2250000,7,Object 8,428.5,255.0,8,4.827860780635926,4.607999403690855,True
53,2291666,7,Object 8,430.0,252.0,8,4.7651842680418355,4.45316358016025,True
54,2333333,7,Object 8,428.5,250.5,8,4.763994303830967,4.370951360359387,True
55,2375000,7,Object 8,430.0,251.0,8,4.750915364824942,4.400307325413803,True
56,2416666,7,Object 8,429.5,251.0,8,4.757653682340876,4.399348642744894,True
57,2458333,7,Object 8,429.0,250.5,8,4.757252254027495,4.371909470701341,True
58,2500000,7,Object 8,429.0,250.0,8,4.7501034484230775,4.345393295592318,True
59,2541666,7,Object 8,430.0,249.5,8,4.729440002208301,4.320756205052038,True
60,2583333,7,Object 8,430.0,249.5,8,4.729440002208301,4.320756205052038,True
61,2625000,7,Object 8,429.5,249.5,8,4.73619278406387,4.319798783936568,True
62,2666666,7,Object 8,430.5,248.5,8,4.708311858759004,4.268500107664778,True
63,2708333,7,Object 8,433.0,248.0,8,4.667262467295309,4.246621738743725,True
64,2750000,7,Object 8,433.5,248.5,8,4.667722405050483,4.274241607180423,True
65,2791666,7,Object 8,431.5,248.0,8,4.687572569193344,4.243752158885929,True
66,2833333,7,Object 8,431.5,245.5,8,4.651367941391271,4.1099036244659,True
67,2875000,7,Object 8,432.5,247.0,8,4.659561079226569,4.192232447471754,True
68,2916666,7,Object 8,434.5,245.5,8,4.610596583398274,4.1156304409977755,True
69,2958333,7,Object 8,435.0,244.5,8,4.589180306181844,4.062785669714782,True
70,3000000,7,Object 8,434.0,243.5,8,4.5881545130154056,4.006934270502102,True
71,3041666,7,Object 8,434.0,244.0,8,4.595479050578175,4.033924442309681,True
72,3083333,7,Object 8,436.5,243.0,8,4.546708700484915,3.984670408034739,True
73,3125000,7,Object 8,430.5,242.0,8,4.613922832565648,3.919084959600609,True
74,3166666,7,Object 8,431.0,242.5,8,4.614420496909778,3.9471335907430753,True
75,3208333,7,Object 8,436.0,243.0,8,4.553532072906274,3.9837176608465463,True
76,3250000,7,Object 8,431.0,240.0,8,4.577696567210938,3.811275987006326,True
77,3291666,7,Object 8,433.0,240.0,8,4.550303148816317,3.8150733939391,True
78,3333333,7,Object 8,433.0,239.0,8,4.535503582184411,3.7604669840618765,True
79,3375000,7,Object 8,435.5,239.5,8,4.50862921039904,3.7925349945913323,True
80,3416666,7,Object 8,437.0,239.5,8,4.488054982281244,3.7953836305469166,True
81,3458333,7,Object 8,437.0,238.5,8,4.473155393666217,3.7406951649803943,True
82,3500000,7,Object 8,437.5,238.5,8,4.466286216366236,3.741643931077908,True
83,3541666,7,Object 8,438.5,237.5,8,4.437575766469867,3.688700708748878,True
84,3583333,7,Object 8,440.0,237.5,8,4.416931448849638,3.6915451088506614,True
85,3625000,7,Object 8,440.5,236.0,8,4.387455930909372,3.609944124533762,True
86,3666666,7,Object 8,441.0,235.5,8,4.3730010087338345,3.5832986085856917,True
87,3708333,7,Object 8,438.5,236.5,8,4.422564315253182,3.633709386914824,True
88,3750000,7,Object 8,436.5,237.0,8,4.457613133345451,3.6574343282266173,True
89,3791666,7,Object 8,444.0,237.5,8,4.361855172498923,3.6991335876243263,True
90,3833333,7,Object 8,445.5,238.0,8,4.348752844902466,3.7294264063296256,True
91,3875000,7,Object 8,447.0,239.0,8,4.343220164271215,3.787057478344376,True
92,3916666,7,Object 8,449.0,239.5,8,4.323279855325098,3.818197820636864,True
93,3958333,7,Object 8,450.0,239.0,8,4.301959377945674,3.7927633510336984,True
94,4000000,7,Object 8,450.0,241.0,8,4.332196011559445,3.9018903742185693,True
95,4041666,7,Object 8,450.5,241.0,8,4.325337238976773,3.902843474060501,True
96,4083333,7,Object 8,452.0,242.0,8,4.319853945432311,3.960047506894249,True
97,4125000,7,Object 8,453.5,241.5,8,4.291741152818496,3.9357557231219564,True
98,4166666,7,Object 8,453.0,242.0,8,4.306151290003475,3.961956228610867,True
99,4208333,7,Object 8,455.5,241.5,8,4.264307007004943,3.939572590116293,True
100,4250000,7,Object 8,455.5,242.5,8,4.279452470215708,3.9938492235603906,True
101,4291666,7,Object 8,460.5,242.0,8,4.20331027491699,3.9762815453258438,True
102,4333333,7,Object 8,463.0,242.0,8,4.1690020294806525,3.981060538234437,True
103,4375000,7,Object 8,465.0,242.0,8,4.141545376768801,3.9848851333699438,True
104,4416666,7,Object 8,465.0,242.5,8,4.14920758687247,4.012013560636518,True
105,4458333,7,Object 8,469.0,242.0,8,4.08660523581204,3.9925380617167647,True
106,4500000,7,Object 8,473.5,242.0,8,4.024754771515047,4.001153568762059,True
107,4541666,7,Object 8,478.0,240.0,8,3.9315836067067536,3.9008432618979567,True
108,4583333,7,Object 8,480.0,241.5,8,3.9275122125023216,3.986430288684257,True
109,4625000,7,Object 8,482.5,241.0,8,3.88521096447379,3.9640037294272967,True
110,4666666,7,Object 8,484.5,240.5,8,3.8497370653817997,3.9405792991072213,True
111,4708333,7,Object 8,487.0,240.0,8,3.807293155623545,3.9180729998525825,True
112,4750000,7,Object 8,489.0,240.5,8,3.7875941026316853,3.9492042982232998,True
113,4791666,7,Object 8,492.5,239.0,8,3.7152522872697458,3.8738979164030467,True
114,4833333,7,Object 8,494.0,239.0,8,3.694470311469048,3.876771814811475,True
115,4875000,7,Object 8,496.0,239.5,8,3.6747918314276458,3.907985213440317,True
116,4916666,7,Object 8,498.0,239.0,8,3.6390267224923467,3.8844389992815986,True
117,4958333,7,Object 8,500.0,240.0,8,3.627439111672692,3.943005229322713,True
118,5000000,7,Object 8,501.5,239.0,8,3.590483746289939,3.891151911633447,True
119,5041666,7,Object 8,503.5,238.5,8,3.5546061533721023,3.8675645614204273,True
120,5083333,7,Object 8,505.0,239.5,8,3.5500432683511898,3.92525746492662,True
121,5125000,7,Object 8,506.0,239.0,8,3.528030390303023,3.8997884629456494,True
122,5166666,7,Object 8,507.0,239.0,8,3.5141456046561195,3.9017085625432384,True
123,5208333,7,Object 8,508.0,239.5,8,3.508419502378376,3.931020546568278,True
124,5250000,7,Object 8,508.5,239.5,8,3.5014802172522947,3.9319813358140805,True
125,5291666,7,Object 8,509.5,238.5,8,3.471236161907508,3.879079567948478,True
126,5333333,7,Object 8,511.5,238.0,8,3.435208652533939,3.8554501915101196,True
127,5375000,7,Object 8,512.5,238.0,8,3.421290854147263,3.8573701573406964,True
128,5416666,7,Object 8,512.5,238.0,8,3.421290854147263,3.8573701573406964,True
129,5458333,7,Object 8,516.0,238.0,8,3.3725605386259563,3.8640925237750023,True
130,5500000,7,Object 8,517.0,238.0,8,3.358632440100694,3.866013910513797,True
131,5541666,7,Object 8,518.0,238.0,8,3.3447020511029706,3.8679356132241827,True
132,5583333,7,Object 8,520.5,237.5,8,3.301543024338428,3.8452247318138504,True
133,5625000,7,Object 8,521.0,237.5,8,3.2945689615784266,3.8461856269710224,True
134,5666666,7,Object 8,522.0,237.5,8,3.2806191139821563,3.848107654555205,True
135,5708333,7,Object 8,522.5,237.5,8,3.2736433290041393,3.849068787001745,True
136,5750000,7,Object 8,524.5,237.5,8,3.245734446238606,3.8529141080454963,True
137,5791666,7,Object 8,524.5,237.5,8,3.245734446238606,3.8529141080454963,True
138,5833333,7,Object 8,525.5,237.5,8,3.231776558150831,3.8548372434587352,True
139,5875000,7,Object 8,526.0,237.5,8,3.2247967521823777,3.8557989299224067,True
140,5916666,7,Object 8,527.0,239.0,8,3.235970693416797,3.940176821882081,True
141,5958333,7,Object 8,528.0,238.0,8,3.2052720607377547,3.887170035926764,True
142,6000000,7,Object 8,531.5,237.5,8,3.147980939980694,3.8663827093460976,True
143,6041666,7,Object 8,526.5,239.5,8,3.2512864636527983,3.9666222913962597,True
144,6083333,7,Object 8,530.5,239.0,8,3.1871960519675797,3.9469217707635904,True
145,6125000,7,Object 8,531.5,239.0,8,3.173255285156914,3.9488496118858025,True
146,6166666,7,Object 8,533.5,239.0,8,3.1453668745717374,3.9527062451319814,True
147,6208333,7,Object 8,535.5,239.0,8,3.117469290931483,3.956564146901841,True
148,6250000,7,Object 8,538.0,240.0,8,3.0995097279247474,4.0161893304443215,True
149,6291666,7,Object 8,539.0,240.0,8,3.085572343833929,4.018121397417811,True
150,6333333,7,Object 8,539.0,240.0,8,3.085572343833929,4.018121397417811,True
151,6375000,7,Object 8,537.5,240.5,8,3.1149176432627783,4.042566983404496,True
152,6416666,7,Object 8,540.0,240.5,8,3.0800984314960247,4.04739964115721,True
153,6458333,7,Object 8,541.0,241.0,8,3.0746311404845192,4.076642469494196,True
154,6500000,7,Object 8,542.5,240.5,8,3.045264925106196,4.052234282901446,True
155,6541666,7,Object 8,544.0,240.5,8,3.0243579561908356,4.055136020772233,True
156,6583333,7,Object 8,546.5,240.5,8,2.9895015600876285,4.059973839445103,True
157,6625000,7,Object 8,546.0,240.0,8,2.9879465081593737,4.031654758602152,True
158,6666666,7,Object 8,551.5,239.5,8,2.9025656770540005,4.014904956752047,True
159,6708333,7,Object 8,552.0,240.0,8,2.904177769920367,4.043267182533912,True
160,6750000,7,Object 8,553.5,239.5,8,2.874606026385839,4.018776152587092,True
161,6791666,7,Object 8,554.5,240.0,8,2.869249728388999,4.048109075033367,True
162,6833333,7,Object 8,554.0,239.5,8,2.8676146755699206,4.019744150666938,True
163,6875000,7,Object 8,555.5,240.0,8,2.8552744897139917,4.0500463895907215,True
164,6916666,7,Object 8,557.0,240.0,8,2.8343073205763614,4.052952959055579,True
165,6958333,7,Object 8,554.5,241.0,8,2.8864680944675167,4.102789738157013,True
166,7000000,7,Object 8,555.5,240.5,8,2.8638999216309458,4.07740644923269,True
167,7041666,7,Object 8,557.0,241.5,8,2.860194465117254,4.1349244284380084,True
168,7083333,7,Object 8,560.5,241.5,8,2.8113593246174124,4.141718780163204,True
169,7125000,7,Object 8,561.0,241.5,8,2.804380584364186,4.142689720666168,True
170,7166666,7,Object 8,563.5,240.5,8,2.7520979128539285,4.092923769041781,True
171,7208333,7,Object 8,562.5,241.0,8,2.774767039346634,4.118311795011375,True
172,7250000,7,Object 8,563.0,242.0,8,2.785127009301457,4.173828452294238,True
173,7291666,7,Object 8,564.5,241.5,8,2.755513351436261,4.149488537357409,True
174,7333333,7,Object 8,566.0,241.0,8,2.7258516261621857,4.125109115087556,True
175,7375000,7,Object 8,565.5,241.5,8,2.7415461234663145,4.151431774511689,True
176,7416666,7,Object 8,567.5,241.5,8,2.7136047819589164,4.1553192067977855,True
177,7458333,7,Object 8,569.5,240.0,8,2.6593794767519743,4.077202295056813,True
178,7500000,7,Object 8,570.0,241.5,8,2.6786651888001893,4.16018029417515,True
179,7541666,7,Object 8,571.0,241.5,8,2.6646853313237644,4.162125288451621,True
180,7583333,7,Object 8,572.0,240.5,8,2.63314695434621,4.1094333119824915,True
181,7625000,7,Object 8,572.0,240.0,8,2.6243506848241087,4.082058154059049,True
182,7666666,7,Object 8,572.5,240.5,8,2.626144655720001,4.110405180988876,True
183,7708333,7,Object 8,573.5,240.5,8,2.6121383292386744,4.112349159006254,True
184,7750000,7,Object 8,572.5,240.5,8,2.626144655720001,4.110405180988876,True
185,7791666,7,Object 8,573.5,241.0,8,2.6209380367462476,4.139687980953655,True
186,7833333,7,Object 8,575.0,241.0,8,2.5999397825039505,4.142605913070221,True
187,7875000,7,Object 8,577.0,240.5,8,2.5630980221752293,4.119155603153042,True
188,7916666,7,Object 8,576.0,240.5,8,2.577112422544661,4.117210504537694,True
189,7958333,7,Object 8,578.0,240.5,8,2.5490813136983386,4.121101022117208,True
190,8000000,7,Object 8,578.5,241.0,8,2.5509236954964964,4.149417222851354,True
191,8041666,7,Object 8,578.0,241.0,8,2.557927722318221,4.148443938378628,True
192,8083333,7,Object 8,578.0,240.5,8,2.5490813136983386,4.121101022117208,True
193,8125000,7,Object 8,576.5,240.5,8,2.570105510837744,4.118183013806711,True
194,8166666,7,Object 8,576.5,240.5,8,2.570105510837744,4.118183013806711,True
195,8208333,7,Object 8,576.5,241.0,8,2.5789363450010776,4.145524565456303,True
196,8250000,7,Object 8,576.5,241.0,8,2.5789363450010776,4.145524565456303,True
197,8291666,7,Object 8,576.0,240.0,8,2.568274602767019,4.089831689281951,True
198,8333333,7,Object 8,576.0,240.0,8,2.568274602767019,4.089831689281951,True
199,8375000,7,Object 8,575.0,240.0,8,2.5822970881166003,4.087887825164149,True
200,8416666,7,Object 8,575.0,240.0,8,2.5822970881166003,4.087887825164149,True
201,8458333,7,Object 8,575.5,240.0,8,2.575286134261345,4.088859717185503,True
202,8500000,7,Object 8,575.5,239.5,8,2.5664413181690833,4.061443564605785,True
203,8541666,7,Object 8,575.5,239.5,8,2.5664413181690833,4.061443564605785,True
204,8583333,7,Object 8,576.0,239.0,8,2.550562335940491,4.03496059059415,True
205,8625000,7,Object 8,576.0,239.5,8,2.559424582326323,4.062415077408018,True
206,8666666,7,Object 8,574.5,239.5,8,2.5804730545257164,4.05950077926891,True
207,8708333,7,Object 8,574.5,238.5,8,2.5627676008590607,4.004556627826139,True
208,8750000,7,Object 8,575.0,240.0,8,2.5822970881166003,4.087887825164149,True
209,8791666,7,Object 8,575.0,240.0,8,2.5822970881166003,4.087887825164149,True
210,8833333,7,Object 8,576.5,239.0,8,2.543539808687655,4.035931722024995,True
211,8875000,7,Object 8,577.0,239.0,8,2.5365167019950983,4.036902933585412,True
212,8916666,7,Object 8,576.5,239.5,8,2.5524072679452154,4.063386670312656,True
213,8958333,7,Object 8,577.0,239.5,8,2.545389374954206,4.064358343329607,True
214,9000000,7,Object 8,578.5,239.0,8,2.5154439045618524,4.0398170491433,True
215,9041666,7,Object 8,578.5,240.0,8,2.533208278210245,4.094692751237067,True
216,9083333,7,Object 8,578.5,240.5,8,2.5420720937414,4.122073851754831,True
217,9125000,7,Object 8,579.5,240.5,8,2.528051922034045,4.124019751390635,True
218,9166666,7,Object 8,580.5,241.0,8,2.522901823341721,4.153311161832338,True
219,9208333,7,Object 8,581.5,241.0,8,2.5088874273470863,4.155258612115352,True
220,9250000,7,Object 8,582.0,241.0,8,2.501879364121246,4.1562324574896214,True
221,9291666,7,Object 8,582.5,241.0,8,2.4948707239814194,4.157206383032262,True
222,9333333,7,Object 8,583.0,241.0,8,2.487861506856367,4.158180388753173,True
223,9375000,7,Object 8,582.0,241.0,8,2.501879364121246,4.1562324574896214,True
224,9416666,7,Object 8,584.0,241.0,8,2.4738413413655573,4.16012864076942,True
225,9458333,7,Object 8,583.5,240.5,8,2.471948134162162,4.1318065561934505,True
226,9500000,7,Object 8,584.5,240.5,8,2.45791640907857,4.133754059355309,True
227,9541666,7,Object 8,584.5,239.5,8,2.4400514982073465,4.078943058803162,True
228,9583333,7,Object 8,585.0,240.0,8,2.4419681781452085,4.107340891149458,True
229,9625000,7,Object 8,586.0,240.0,8,2.4279225586472566,4.109287962233769,True
230,9666666,7,Object 8,586.5,240.0,8,2.420898880222953,4.110261618195861,True
231,9708333,7,Object 8,586.5,240.0,8,2.420898880222953,4.110261618195861,True
232,9750000,7,Object 8,586.0,240.0,8,2.4279225586472566,4.109287962233769,True
233,9791666,7,Object 8,586.0,240.0,8,2.4279225586472566,4.109287962233769,True
234,9833333,7,Object 8,585.5,240.0,8,2.434945657930798,4.1083143865549445,True
235,9875000,7,Object 8,586.0,240.5,8,2.4368644855453416,4.136675915891116,True
236,9916666,7,Object 8,586.0,240.5,8,2.4368644855453416,4.136675915891116,True
237,9958333,7,Object 8,585.5,240.5,8,2.4438823716060685,4.135701883460221,True
238,10000000,7,Object 8,584.0,240.5,8,2.464932560633259,4.132780267661456,True
239,10041666,7,Object 8,584.5,240.5,8,2.45791640907857,4.133754059355309,True
